Requested_species	Accession	Organism	Record_TaxID	Taxonomy_match	Extraction_method	Feature_type	Length	Description
Oxycoccus microcarpus	JN999345.1	Vaccinium microcarpum	669730	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	355	Vaccinium microcarpum voucher BIOUG<CAN>:09PROBE-05307 internal transcribed spacer 2, partial sequence
Oxycoccus microcarpus	JN999346.1	Vaccinium microcarpum	669730	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	355	Vaccinium microcarpum voucher BIOUG<CAN>:09PROBE-05348 internal transcribed spacer 2, partial sequence
Oxycoccus palustris	KM209461.1	Vaccinium oxycoccos	516948	NCBI_SYNONYM	EXACT_ANNOTATED_ITS2	misc_RNA	230	Vaccinium oxycoccos internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Paederota bonarota	AF509812.1	Paederota bonarota	195118	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	213	Paederota bonarota 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Paederota lutea	AF313024.1	Paederota lutea	165314	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	210	Paederota lutea 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Paeonia mascula	U27684.1	Paeonia mascula subsp. hellenica	40713	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	222	Paeonia mascula hellenica internal transcribed spacer 1 (ITS1), 5.8S ribosomal RNA gene, and internal transcribed spacer 2 (ITS2)
Paeonia mascula	U27686.1	Paeonia mascula subsp. mascula	40714	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	222	Paeonia mascula mascula internal transcribed spacer 1 (ITS1), 5.8S ribosomal RNA gene, and internal transcribed spacer 2 (ITS2)
Paeonia mascula	U27691.1	Paeonia mascula subsp. russoi	40719	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	222	Paeonia russi internal transcribed spacer 1 (ITS1), 5.8S ribosomal RNA gene, and internal transcribed spacer 2 (ITS2)
Paliurus spina-christi	KX610973.1	Paliurus spina-christi	106693	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	215	Paliurus spina-christi voucher SunHang12284(KUN) 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Paliurus spina-christi	KX610974.1	Paliurus spina-christi	106693	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	215	Paliurus spina-christi 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Palustriella decipiens	GU237169.1	Palustriella decipiens	319552	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	280	Palustriella decipiens isolate M713 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Pandorina morum	AF053682.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	224	Pandorina morum strain K-36-N internal transcribed spacer 1, 5.8S ribosomal RNA gene; and internal transcribed spacer 2, complete sequence
Pandorina morum	AF053683.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	225	Pandorina morum strain K-36-6 internal transcribed spacer 1, 5.8S ribosomal RNA gene; and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098182.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	220	Pandorina morum strain UTEX 855 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098183.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	266	Pandorina morum strain UTEX 879 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098184.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	225	Pandorina morum strain UTEX869 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098185.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain UTEX 864 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098186.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain ASW 05070 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098188.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	231	Pandorina morum strain ASW05163 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098189.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Pandorina morum strain UTEX 862 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098190.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain P67 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098191.2	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain UTEX 789 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098192.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Pandorina morum strain ASW 05154 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098193.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	220	Pandorina morum strain UTEX 857 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098194.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	220	Pandorina morum strain ASW 05138 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098195.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	224	Pandorina morum strain ASW 05128 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098196.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	224	Pandorina morum strain ASW 05118 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098197.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	224	Pandorina morum strain UTEX 881 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098199.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Pandorina morum strain UTEX 1728 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098200.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Pandorina morum strain ASW 05145 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098201.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Pandorina morum strain ASW 05150 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF098787.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	240	Pandorina morum internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Pandorina morum	AF100903.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum internal transcribed spacer 2, complete sequence
Pandorina morum	AF182433.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum cultivar Poona internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF182434.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Pandorina morum cultivar UTEX867 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376727.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum strain UTEX1730 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376728.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	221	Pandorina morum strain Cal22 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376729.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum strain Noz3923 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376730.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum strain Noz01111 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376731.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum strain UTEX2325 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376732.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	234	Pandorina morum strain RP internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376733.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Pandorina morum strain UTEX2327 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376734.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain UTEX18 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376735.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	231	Pandorina morum strain ASW05131 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376736.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	255	Pandorina morum strain Mong internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376737.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	255	Pandorina morum strain Chile internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376738.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	240	Pandorina morum strain Kiev internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376739.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	239	Pandorina morum strain Hawaii internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376740.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Pandorina morum strain Cal33 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376741.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain ASW05150 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376742.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Pandorina morum strain Seekonk internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376743.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain Mad internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376744.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Pandorina morum strain ASW05160 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF376745.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	254	Pandorina morum strain Barb internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378357.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	232	Pandorina morum strain FP2 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378358.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	228	Pandorina morum strain UTEX874 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378359.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain EP3 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378360.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	230	Pandorina morum strain Olney internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378361.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	229	Pandorina morum strain 75-3 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	AF378362.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	209	Pandorina morum strain UTEX2328 internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Pandorina morum	U66987.1	Pandorina morum	33099	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	233	Pandorina morum internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence
Panicum capillare	KP296082.1	Panicum capillare	33109	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	200	Panicum capillare voucher LEB<ESP>:A.Alonso 244.2011,naturalized internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
Parapholis strigosa	KJ598946.1	Parapholis strigosa	1155346	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	213	Parapholis strigosa voucher Stajsic 975 (MEL 2024132A) 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parietaria officinalis	MH317236.1	Parietaria officinalis	13187	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	237	Parietaria officinalis voucher M. Roesch 3817, STU 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parietaria officinalis	MH317272.1	Parietaria officinalis	13187	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	237	Parietaria officinalis voucher C. Braeuchler 2393 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parietaria officinalis	MH317273.1	Parietaria officinalis	13187	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	237	Parietaria officinalis voucher Siegfried Schlesinger 828/07, STU 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parietaria officinalis	MH317274.1	Parietaria officinalis	13187	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	237	Parietaria officinalis voucher M. Roesch 3595, STU 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parietaria officinalis	MH317275.1	Parietaria officinalis	13187	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	237	Parietaria officinalis voucher H. Vannerom 920603.2, STU 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Paronychia kapela	AY936247.1	Paronychia kapela	157632	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	207	Paronychia kapela internal transcribed spacer 1, partial sequence; and 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence
Parrotia persica	AF015443.1	Parrotia persica	64130	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	235	Parrotia persica 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Parrotia persica	AF128803.1	Parrotia persica	64130	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	218	Parrotia persica isolate Parrotia241 internal transcribed spacer 1, 5.8S ribosomal RNA, and internal transcribed spacer 2, complete sequence
Parrotia persica	AF128804.1	Parrotia persica	64130	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	227	Parrotia persica isolate Parrotia242 internal transcribed spacer 1, 5.8S ribosomal RNA, and internal transcribed spacer 2, complete sequence
Parrotia persica	MF349116.1	Parrotia persica	64130	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	239	Parrotia persica isolate AD7LM47 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence
Paulownia tomentosa	AF478941.1	Paulownia tomentosa	39353	NAME_MATCH	EXACT_ANNOTATED_ITS2	misc_RNA	213	Paulownia tomentosa internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
